source_id,l,b,distance,X,Y,Z,Vzprime,R,pm_b,pm_l
ASCC_10,155.723,-17.77,0.66,-0.5729307386146025,0.2584113310643756,-0.2014298571375207,1.502544113223568,8.917280639388165,-2.1280870412927375,-0.5998654540511816
ASCC_101,68.028,11.608,0.412,0.15099838137379396,0.37426061037442787,0.08290045076818814,3.199109438331515,8.197238327583866,-0.2948728386461125,1.5634417427059362
ASCC_105,62.825,2.063,0.567,0.25878658540399807,0.5040851709024882,0.020411070228735628,1.130701729481228,8.096811238169435,-2.081492138239198,-0.6956376251639389
ASCC_107,58.904,-1.901,0.87,0.4490846658227594,0.7445737445900205,-0.0288601816872636,-2.6159965490451693,7.926016942338846,-2.472228776554974,-4.527300401435709
ASCC_108,74.378,6.074,1.16,0.3106222885200823,1.1108770856353847,0.12274289000356779,3.570093439205028,8.1054230389844,-0.4069726351999488,-1.7204169727757053
ASCC_11,150.546,-9.224,0.867,-0.7451789295938479,0.42081249304073676,-0.1389754671796277,0.7457541914408001,9.095320757201705,-1.9252400267580125,2.5163119565448064
ASCC_110,70.411,1.378,1.971,0.660627444548233,1.8563850675261842,0.04739923674287442,-10.629443205853638,7.90037501035727,-1.8933714403358948,-2.509583634087697
ASCC_111,74.714,2.056,0.851,0.22421098823462768,0.8203647526571994,0.030530706162998092,7.228261823311224,8.157004523111873,0.12752067601932804,-1.9049447338679322
ASCC_113,82.877,-6.589,0.563,0.06935081362873635,0.5549649002823912,-0.0646022477364508,1.0043004947929703,8.289412315261748,-3.088254305735509,-2.1535381665165474
ASCC_114,97.082,1.028,0.908,-0.11192905099797291,0.9009275747679729,0.016290448441071966,6.369024137572277,8.499713013127321,-0.11659203725089147,-5.049584402893157
ASCC_115,97.528,-2.504,0.731,-0.09567734528249226,0.7240075264234668,-0.03193675538677611,7.811127908352796,8.466748238445856,-0.09140146928255137,-0.7667436186707127
ASCC_12,162.986,-1.893,1.048,-1.0015855069499726,0.30648323739934846,-0.03461865806541924,-3.988198669671456,9.346674567495873,-2.2774749982186124,1.7382459009083957
ASCC_123,104.434,-4.141,0.229,-0.056932559726844634,0.22119275177127692,-0.016536359622387514,0.7730645177588513,8.399854694248942,-7.041628426515211,9.931554381956344
ASCC_127,112.349,4.232,0.376,-0.14258311821975175,0.34680851966452647,0.02774698911829048,-2.0061141665849904,8.489535303995181,-4.497204548837968,6.219393225172559
ASCC_128,109.77,-6.078,0.669,-0.22501402678382096,0.6260288301432622,-0.07083523936920534,8.554762184849357,8.58804549888547,-0.2563075746268016,1.2233553491607547
ASCC_13,163.502,3.122,1.115,-1.0675083352530568,0.31616989826189407,0.06072537249987199,-0.31981900671385943,9.412573867636823,-1.4045356522656518,1.135366727040556
ASCC_16,201.139,-18.373,0.344,-0.30449612841437224,-0.11773348474756254,-0.10842943505995437,2.6215543428620975,8.645603476891312,1.1736207376462393,0.6773952603778887
ASCC_19,204.914,-19.438,0.346,-0.29591560929448935,-0.1374473119174508,-0.11514416567236288,0.5064434558807491,8.637336759995298,0.43390823434691006,1.6314359965808318
ASCC_21,199.938,-16.598,0.341,-0.3072042299508353,-0.11143685769839265,-0.09740832359282849,2.941205768904797,8.648192219606235,0.9069637848793283,1.244209353903977
ASCC_23,167.472,14.416,0.63,-0.5956356952139751,0.13235463570423744,0.1568450285677395,10.428933850223029,8.936061430799848,0.752186990286295,0.9987106091835789
ASCC_29,214.743,-0.128,1.057,-0.868552368550801,-0.6023788623120772,-0.0023613587837433485,0.3533551132595204,9.22819367320246,-1.3618206025461692,0.44706796165250606
